The Heath, 4.5, 93, [American (New)], [Chelsea], 10001, false 
Toasties, 4.0, 68, [Delis | Breakfast & Brunch | Sandwiches], [Midtown East], 10022, false 
Lips, 4.0, 280, [American (New) | Gay Bars | Cabaret], [Midtown East], 10022, false 
Fig & Olive, 3.5, 559, [Mediterranean | French | Italian], [Midtown East], 10022, false 
Kurant Wine Bar and Kitchen, 4.0, 50, [Wine Bars | American (New)], [Midtown East], 10022, false 
Maloney & Porcelli, 4.0, 199, [American (Traditional) | Steakhouses], [Midtown East], 10022, false 
Madison Restaurant, 3.5, 213, [American (Traditional) | Diners | Breakfast & Brunch], [Midtown East], 10022, false 
Hide-Chan Ramen, 3.5, 751, [Ramen], [Midtown East], 10022, false 
Ess-A-Bagel, 4.0, 1211, [Bakeries | Bagels | Delis], [Midtown East], 10022, false 
Glaze Teriyaki Grill, 3.5, 168, [Japanese | Korean | Gluten-Free], [Midtown East], 10022, false 
Niall's, 4.0, 42, [Pubs | American (New)], [Midtown East], 10022, false 
Darbar Grill, 4.0, 249, [Indian | Buffets | Bars], [Midtown East], 10022, false 
OBAO, 3.5, 362, [Thai | Vietnamese], [Midtown East], 10022, false 
Le Train Bleu, 4.0, 51, [French], , 10022, false 
Le Relais De Venise L'Entrecôte, 3.5, 360, [Steakhouses | French | Brasseries], [Midtown East], 10022, false 
Pop @ Pod, 4.0, 34, [Burgers], [Midtown East], 10022, false 
The Kati Roll Company, 3.5, 127, [Indian], [Midtown East], 10022, false 
Solera Restaurant, 4.0, 81, [Spanish | Tapas Bars], [Midtown East], 10022, false 
Ramen Sanshiro, 3.5, 57, [Japanese], [Midtown East], 10022, false 
La Mangeoire, 3.5, 139, [French], [Midtown East], 10022, false 
SOCARRAT Paella Bar Midtown East, 3.5, 170, [Spanish | Tapas/Small Plates | Tapas Bars], [Midtown East], 10022, false 
Treehaus, 3.5, 163, [American (New)], [Midtown East], 10022, false 
Le Bateau Ivre, 4.0, 240, [French | Wine Bars], [Midtown East], 10022, false 
Tres Carnes, 4.0, 50, [Mexican], [Midtown East], 10022, false 
Land of Plenty, 3.5, 133, [Chinese], [Midtown East], 10022, false 
Radiance, 4.0, 49, [Chinese | Tea Rooms | Venues & Event Spaces], [Midtown East], 10022, false 
Brasserie, 3.5, 314, [American (New) | French], [Midtown East], 10022, false 
212 Steakhouse, 4.0, 52, [Steakhouses | Seafood], [Midtown East], 10022, false 
Harlow, 3.5, 54, [Seafood], [Midtown East], 10022, false 
Pampano Taqueria, 3.5, 126, [Mexican], [Midtown East], 10022, false 
Jukai, 4.0, 42, [Japanese], [Midtown East], 10022, false 
Piada, 4.0, 59, [Coffee & Tea | Sandwiches | Italian], [Midtown East], 10022, false 
Le Pain Quotidien, 4.0, 120, [Breakfast & Brunch | Coffee & Tea], [Midtown East], 10022, false 
Teodora, 4.0, 75, [Italian], [Midtown East], 10022, false 
Adyar Ananda Bhavan, 4.0, 79, [Indian | Vegetarian | Southern], [Midtown East], 10022, false 
Bar Vetro, 4.0, 85, [Nightlife | Italian], [Midtown East], 10022, false 
Hudson Malone, 3.5, 69, [American (Traditional)], [Midtown East], 10022, false 
The Core Club, 4.5, 24, [American (New)], [Midtown East], 10022, false 
Monkey Bar, 3.5, 155, [American (Traditional) | Bars], [Midtown East], 10022, false 
Serendipity 3, 3.0, 2278, [Desserts | American (New)], [Upper East Side], 10022, false 
La Cava, 3.5, 114, [Italian | Tapas/Small Plates | Wine Bars], [Midtown East], 10022, false 
Dai-Hachi, 4.0, 36, [Japanese | Sushi Bars], [Midtown East], 10022, false 
Lucky Cat, 3.5, 89, [Japanese | Lounges], [Midtown East], 10022, false 
Banzobar, 3.5, 76, [Mediterranean], [Midtown East], 10022, false 
Sofrito, 3.5, 596, [Latin American], [Midtown East], 10022, false 
Fabio Cucina Italiana, 4.5, 32, [Italian], [Midtown East], 10022, false 
Marrakesh, 3.5, 130, [Middle Eastern | Moroccan | Halal], [Midtown East], 10022, false 
Pomme Palais, 4.0, 25, [Desserts | Bakeries | Salad], [Midtown East], 10022, false 
Dos Caminos, 3.0, 761, [Mexican], [Midtown East], 10022, false 
Smith & Wollensky, 3.5, 690, [Steakhouses], [Midtown East], 10022, false 
La Baguette, 4.0, 19, [Pizza | Sandwiches], [Midtown East], 10022, false 
Hot Kitchen, 3.5, 47, [Szechuan], [Midtown East], 10022, false 
Schnipper's Quality Kitchen, 3.5, 66, [American (Traditional)], [Midtown East], 10022, false 
Bistro Vendome, 4.0, 45, [French], [Midtown East], 10022, false 
Morning Star Cafe, 3.5, 141, [Diners], [Midtown East], 10022, false 
Serafina Osteria, 3.5, 48, [Italian], [Midtown East], 10022, false 
Papa Perrone's, 4.0, 15, [Italian | Food Trucks], [Midtown East], 10022, false 
Tanaka Sushi, 3.5, 82, [Sushi Bars], [Midtown East], 10022, false 
Wolfgang's Steakhouse, 3.5, 159, [Steakhouses], [Midtown East], 10022, false 
Picnic, 3.5, 33, [American (New)], [Midtown East], 10022, false 
Sidecar, 3.5, 50, [American (Traditional)], [Midtown East], 10022, false 
Ariyoshi Japanese Restaurants, 3.5, 104, [Japanese | Sushi Bars], [Midtown East], 10022, false 
Blockheads, 3.5, 209, [Mexican | Tex-Mex], [Midtown East], 10022, false 
Morso, 4.0, 42, [Cafes | Italian], [Midtown East], 10022, false 
Angelo's Pizza, 3.5, 145, [Pizza], [Midtown East], 10022, false 
Tenzan, 3.5, 129, [Japanese | Sushi Bars], [Midtown East], 10022, false 
Shochu & Tapas - Aya, 4.0, 16, [Japanese | Tapas/Small Plates], [Midtown East], 10022, false 
Astra, 4.0, 17, [Venues & Event Spaces | American (New) | Cafes], [Midtown East], 10022, false 
Yakiniku Gen, 4.0, 32, [Japanese], [Midtown East], 10022, false 
Pig 'N' Whistle, 3.5, 123, [Pubs | Irish], [Midtown East], 10022, false 
Taksim Square, 3.5, 96, [Turkish], [Midtown East], 10022, false 
Red Olive, 4.0, 25, [Salad | Soup | Mexican], [Midtown East], 10022, false 
Sushi Yasaka, 4.0, 634, [Japanese | Sushi Bars], [Upper West Side], 10023, false 
Shalel Lounge, 4.0, 342, [Lounges | Moroccan], [Upper West Side], 10023, false 
Riposo, 4.0, 133, [Wine Bars | Tapas/Small Plates], [Upper West Side], 10023, false 
Hummus Place, 4.0, 339, [Vegetarian | Middle Eastern], [Upper West Side], 10023, false 
Telepan, 4.0, 389, [American (New)], [Upper West Side], 10023, false 
Pasha Restaurant, 4.0, 209, [Turkish], [Upper West Side], 10023, false 
The Casbah - Halal Cart, 4.5, 51, [Halal | Street Vendors], [Upper West Side], 10023, false 
Salumeria Rosi Parmacotto, 4.0, 253, [Italian | Meat Shops], [Upper West Side], 10023, false 
Boulud Sud, 4.0, 295, [Mediterranean], [Upper West Side], 10023, false 
Bar Rique, 4.0, 39, [Tapas/Small Plates | Tapas Bars | Wine Bars], [Upper West Side], 10023, false 
Freddie & Pepper's, 4.0, 155, [Pizza], [Upper West Side], 10023, false 
Piccolo Cafe, 3.5, 168, [Italian | Cafes | Wine Bars], [Upper West Side], 10023, false 
Gray's Papaya, 4.0, 903, [Hot Dogs], [Upper West Side], 10023, false 
Atlantic Grill, 4.0, 244, [American (New) | Seafood | Sushi Bars], [Upper West Side], 10023, false 
Paris Baguette, 4.0, 43, [Bakeries | Shaved Ice | Sandwiches], [Upper West Side], 10023, false 
The Smith, 3.5, 452, [American (New) | American (Traditional) | Breakfast & Brunch], [Upper West Side], 10023, false 
Cafe Luxembourg, 3.5, 241, [Cafes], [Upper West Side], 10023, false 
La Boite En Bois, 4.0, 112, [French], [Upper West Side], 10023, false 
Cafe Ronda, 3.5, 272, [Tapas Bars | Spanish], [Upper West Side], 10023, false 
Blossom Du Jour II, 4.0, 78, [Fast Food | Sandwiches | Vegetarian], [Upper West Side], 10023, false 
Soomsoom Vegetarian Bar, 4.0, 176, [Kosher | Vegetarian], [Upper West Side], 10023, false 
Nanoosh, 3.5, 254, [Middle Eastern | Mediterranean], [Upper West Side], 10023, false 
The Leopard at des Artistes, 4.0, 91, [Italian], [Upper West Side], 10023, false 
Patsy's Pizzeria, 3.5, 257, [Pizza | Italian], [Upper West Side], 10023, false 
Pappardella, 3.5, 263, [Italian | Gluten-Free | Wine Bars], [Upper West Side], 10023, false 
Josie's, 3.5, 292, [American (New) | French], [Upper West Side], 10023, false 
La Traviata, 3.5, 70, [Pizza], [Upper West Side], 10023, false 
Simit And Smith, 4.0, 41, [Bakeries | Coffee & Tea | Breakfast & Brunch], [Upper West Side], 10023, false 
Rosa Mexicano, 3.5, 605, [Mexican], [Upper West Side], 10023, false 
Cafe Tallulah, 3.5, 107, [Cafes | American (Traditional) | French], [Upper West Side], 10023, false 
Amber, 3.5, 229, [Asian Fusion], [Upper West Side], 10023, false 
Épicerie Boulud, 3.5, 190, [Bakeries | French], [Upper West Side], 10023, false 
Bistro Cassis Restaurant, 3.5, 136, [French], [Upper West Side], 10023, false 
Nick & Toni's Cafe, 3.5, 86, [Italian], [Upper West Side], 10023, false 
Viand Café, 3.5, 115, [Diners | Greek], [Upper West Side], 10023, false 
El Mitote, 3.5, 143, [Mexican], [Upper West Side], 10023, false 
Cafe Fiorello, 3.5, 361, [Italian | American (Traditional)], [Upper West Side], 10023, false 
Big Nick's Burger & Pizza Joint Too, 3.5, 175, [Pizza | Burgers | Hot Dogs], [Upper West Side], 10023, false 
Vive La Crepe, 3.5, 106, [Creperies | French | Desserts], [Upper West Side], 10023, false 
Legend 72, 3.5, 46, [Szechuan], [Upper West Side], 10023, false 
Lincoln Ristorante, 4.0, 271, [Italian], [Upper West Side], 10023, false 
PJ Clarke's, 3.0, 362, [Pubs | Burgers], [Upper West Side], 10023, false 
Santa Fe Restaurant, 3.5, 68, [Mexican | Latin American], [Upper West Side], 10023, false 
AG Kitchen, 3.0, 215, [Latin American | American (New) | Cuban], [Upper West Side], 10023, false 
Le Pain Quotidien, 4.0, 87, [Coffee & Tea | Breakfast & Brunch | Belgian], [Upper West Side], 10023, false 
Indie Food And Wine, 3.5, 55, [American (Traditional)], [Upper West Side], 10023, false 
Francesco Pizzeria, 3.5, 83, [Pizza | Italian], [Upper West Side], 10023, false 
Crepes & Delices, 4.0, 26, [Desserts | Creperies | French], [Upper West Side], 10023, false 
Lime Leaf, 3.0, 146, [Thai | American (New)], [Upper West Side], 10023, false 
Tacos Y Quesadillas Mexico, 3.5, 15, [Street Vendors | Mexican], [Upper West Side], 10023, false 
Citrus Bar & Grill, 3.0, 251, [Asian Fusion | Latin American], [Upper West Side], 10023, false 
Andy's Deli, 4.0, 17, [Delis], [Upper West Side], 10023, false 
Bello Giardino, 3.5, 91, [Italian], [Upper West Side], 10023, false 
Ed's Chowder House, 3.0, 238, [Seafood | American (New)], [Upper West Side], 10023, false 
Le Pain Quotidien, 3.5, 87, [Coffee & Tea | Breakfast & Brunch | Belgian], [Upper West Side], 10023, false 
Tavern on the Green, 2.5, 191, [Steakhouses | American (New)], , 10023, false 
Joanne Trattoria, 3.0, 115, [Italian | Comfort Food], [Upper West Side], 10023, false 
Gina La Fornarina - West Side, 3.0, 147, [Italian], [Upper West Side], 10023, false 
Little Italy Pizza, 4.0, 55, [Pizza], [Upper West Side], 10023, false 
Seven's Turkish Grill, 3.5, 105, [Greek | Turkish | Mediterranean], [Upper West Side], 10023, false 
Raku - It's Japanese II, 3.5, 130, [Japanese | Sushi Bars], [Upper West Side], 10023, false 
Fusha West, 3.5, 184, [Asian Fusion | Japanese], [Upper West Side], 10023, false 
Utopia, 3.0, 93, [Breakfast & Brunch | Diners], [Upper West Side], 10023, false 
Andanada, 3.5, 112, [Spanish | Tapas/Small Plates | Music Venues], [Upper West Side], 10023, false 
Il Violino, 3.5, 112, [Italian], [Upper West Side], 10023, false 
Bar Boulud, 3.5, 525, [French | Wine Bars], [Upper West Side], 10023, false 
Wok City, 3.5, 34, [Chinese], [Upper West Side], 10023, false 
Fischer Brothers & Leslie Kosher Meat & Poultry, 5.0, 8, [Meat Shops | Kosher], [Upper West Side], 10023, false 
Dallas BBQ, 3.0, 167, [Barbeque], [Upper West Side], 10023, false 
Arte Cafe, 3.0, 317, [Italian | Breakfast & Brunch], [Upper West Side], 10023, false 
Taco Grill, 3.0, 46, [Mexican], [Upper West Side], 10023, false 
Le Pain Quotidien, 3.0, 35, [Belgian | Bakeries | Breakfast & Brunch], , 10023, false 
Gabriel's Bar & Restaurant, 4.0, 69, [Italian | Caterers], [Upper West Side], 10023, false 
Pier 72, 3.5, 17, [Diners], [Upper West Side], 10023, false 
Breadsoul Cafe, 3.0, 39, [Bakeries | Delis | Sandwiches], [Upper West Side], 10023, false 
'wichcraft, 3.0, 48, [Sandwiches], [Upper West Side], 10023, false 
Old John's Luncheonette, 3.0, 41, [American (New) | American (Traditional) | Diners], [Upper West Side], 10023, false 
American Table Cafe & Bar, 3.0, 41, [American (New)], [Upper West Side], 10023, false 
The Sugar Bar, 3.0, 67, [Caribbean], [Upper West Side], 10023, false 
Mandarin Oriental Lobby Lounge, 4.0, 159, [American (New) | Lounges], [Upper West Side], 10023, false 
Gigi Cafe, 3.0, 62, [American (Traditional) | Sandwiches], [Upper West Side], 10023, false 
Ballfields Cafe, 3.5, 13, [Breakfast & Brunch], , 10023, false 
West Side Cafe, 3.5, 10, [Delis], [Upper West Side], 10023, false 
Shun Lee West, 3.0, 218, [Chinese], [Upper West Side], 10023, false 
Cafe 71, 3.0, 42, [Salad | Pizza | Sandwiches], [Upper West Side], 10023, false 
Harry's Burritos, 2.5, 289, [Mexican], [Upper West Side], 10023, false 
Sapphire Indian Cuisine, 3.5, 186, [Indian], [Upper West Side], 10023, false 
Sido Falafel & More, 3.5, 68, [Falafel], [Upper West Side], 10023, false 
Westside Restaurant, 2.5, 103, [American (Traditional)], [Upper West Side], 10023, false 
Fairway Cafe, 3.0, 50, [American (New)], [Upper West Side], 10023, false 
Noi Due, 3.5, 76, [Kosher | Italian], [Upper West Side], 10023, false 
Maoz Vegetarian, 3.5, 147, [Vegetarian], [Upper West Side], 10023, false 
Malachy's Donegal Inn, 3.5, 57, [Pubs | American (Traditional)], [Upper West Side], 10023, false 
Columbus Gourmet Food, 3.0, 38, [Pizza | Delis], [Upper West Side], 10023, false 
At65 Cafe, 3.5, 23, [Coffee & Tea | Sandwiches], [Upper West Side], 10023, false 
Alan's Marketplace, 3.5, 40, [Convenience Stores | Delis], [Upper West Side], 10023, false 
Margot Patisserie, 3.5, 35, [Bakeries | Cafes], [Upper West Side], 10023, false 
PD O'Hurley at West End, 3.5, 6, [American (Traditional)], [Upper West Side], 10023, false 
Jean-Georges, 4.5, 1085, [French], [Upper West Side], 10023, false 
The Boathouse Central Park, 4.0, 12, [Restaurants], [Upper West Side], 10023, false 
Dan Tempura House, 2.5, 82, [Japanese], [Upper West Side], 10023, false 
Bistro Citron, 3.5, 121, [French], [Upper West Side], 10023, false 
Olympic Flame Diner, 3.0, 69, [Diners], [Upper West Side], 10023, false 
Penang, 5.0, 1, [Fast Food], [Upper West Side], 10023, false 
La Dinastia, 3.5, 60, [Asian Fusion], [Upper West Side], 10023, false 
Amcook Fusion Cuisine, 2.5, 32, [Asian Fusion | Chinese], [Upper West Side], 10023, false 
Arte Around the Corner, 3.0, 100, [Coffee & Tea | Italian | Wine Bars], [Upper West Side], 10023, false 
72nd Street Bagel, 3.0, 109, [Bakeries | Bagels | Breakfast & Brunch], [Upper West Side], 10023, false 
City Pie, 3.0, 48, [Pizza | Italian], [Upper West Side], 10023, false 
Lincoln Cafe, 3.5, 3, [Restaurants], [Upper West Side], 10023, false 
Pick A Bagel, 3.5, 19, [Bagels | Sandwiches], [Upper West Side], 10023, false 
Grand Sichuan 74, 3.0, 89, [Szechuan], [Upper West Side], 10023, false 
Sidewalk Cafe, 2.5, 4, [American (New) | Breakfast & Brunch], [Upper West Side], 10023, false 
Public Fare, 2.5, 4, [American (New)], , 10023, false 
Pizzabolla, 3.0, 16, [Pizza], [Upper West Side], 10023, false 
Paninoteca, 3.5, 2, [Cafes], [Upper West Side], 10023, false 
Jacob's Pickles, 4.0, 895, [Bars | Comfort Food], [Upper West Side], 10024, false 
Shake Shack, 4.0, 1788, [Burgers | American (New)], [Upper West Side], 10024, false 
Anthi's Greek Food, 4.0, 84, [Greek | Ethnic Food], [Upper West Side], 10024, false 
Calle Ocho, 4.0, 1534, [Cuban | Latin American], [Upper West Side], 10024, false 
Kefi, 4.0, 907, [Greek | Mediterranean | Tapas/Small Plates], [Upper West Side], 10024, false 
Luke's Lobster, 4.0, 351, [Seafood], [Upper West Side], 10024, false 
Bustan, 4.0, 120, [Mediterranean], [Upper West Side], 10024, false 
Flor De Mayo, 4.0, 665, [Latin American | Peruvian], [Upper West Side], 10024, false 
Grill 212, 4.5, 68, [Kosher | Middle Eastern | Barbeque], [Upper West Side], 10024, false 
The Mermaid Inn, 4.0, 537, [Seafood], [Upper West Side], 10024, false 
Celeste, 4.0, 558, [Italian | Pizza], [Upper West Side], 10024, false 
Land, 4.0, 636, [Thai], [Upper West Side], 10024, false 
Bodrum Mediterranean, 4.0, 161, [Turkish | Mediterranean], [Upper West Side], 10024, false 
Carmine's, 4.0, 464, [Italian], [Upper West Side], 10024, false 
Oaxaca, 4.0, 106, [Mexican], [Upper West Side], 10024, false 
Isabella's, 3.5, 538, [American (New) | American (Traditional)], [Upper West Side], 10024, false 
Peacefood Cafe, 4.0, 626, [Vegan], [Upper West Side], 10024, false 
B Cafe West, 4.0, 197, [Belgian | Bars], [Upper West Side], 10024, false 
Fishtag, 4.0, 252, [Seafood | Mediterranean | Breakfast & Brunch], [Upper West Side], 10024, false 
Burke & Wills, 4.0, 102, [Australian], [Upper West Side], 10024, false 
Candle Cafe West, 4.0, 176, [Vegan | Vegetarian | Kosher], [Upper West Side], 10024, false 
Polpette, 4.0, 46, [Italian], [Upper West Side], 10024, false 
Good Enough To Eat, 3.5, 870, [Breakfast & Brunch | American (Traditional) | Comfort Food], [Upper West Side], 10024, false 
Vai Restaurant, 4.0, 165, [Italian], [Upper West Side], 10024, false 
Osteria Cotta, 3.5, 300, [Italian | Wine Bars], [Upper West Side], 10024, false 
Spiga, 4.0, 148, [Italian | American (New)], [Upper West Side], 10024, false 
Zabar's, 4.0, 595, [Delis | Kosher], [Upper West Side], 10024, false 
Chirping Chicken, 3.5, 255, [American (Traditional)], [Upper West Side], 10024, false 
Barney Greengrass, 4.0, 312, [Specialty Food | Delis | Bagels], [Upper West Side], 10024, false 
Tolani Wine Restaurant, 3.5, 276, [Wine Bars | South African], [Upper West Side], 10024, false 
Swagat, 4.0, 218, [Indian], [Upper West Side], 10024, false 
The Great Burrito, 4.0, 151, [Mexican | American (New)], [Upper West Side], 10024, false 
Sarabeth's West, 3.5, 580, [Breakfast & Brunch | American (Traditional)], [Upper West Side], 10024, false 
Fred's Restaurant, 3.5, 431, [Breakfast & Brunch | American (Traditional) | Bars], [Upper West Side], 10024, false 
Caffe Storico, 4.0, 93, [Italian], [Upper West Side], 10024, false 
Momoya, 4.0, 220, [Sushi Bars | Japanese], [Upper West Side], 10024, false 
Momofuku Milk Bar, 3.5, 198, [Bakeries | Cafes], [Upper West Side], 10024, false 
Cava Wine Bar, 4.0, 101, [Wine Bars | Tapas Bars], [Upper West Side], 10024, false 
Sugar and Plumm, 3.5, 251, [Ice Cream & Frozen Yogurt | American (Traditional) | Breakfast & Brunch], [Upper West Side], 10024, false 
Spring Natural Kitchen, 3.5, 182, [American (New)], [Upper West Side], 10024, false 
George Keeley, 4.0, 217, [Pubs | American (Traditional) | Sports Bars], [Upper West Side], 10024, false 
Nice Matin, 3.5, 402, [French | Breakfast & Brunch | Gluten-Free], [Upper West Side], 10024, false 
5 Napkin Burger, 3.5, 448, [Burgers], [Upper West Side], 10024, false 
Cibo e Vino, 4.0, 54, [Mediterranean], [Upper West Side], 10024, false 
Say Cheese, 3.5, 71, [American (New) | Breakfast & Brunch], [Upper West Side], 10024, false 
RedFarm, 3.5, 137, [Dim Sum | Cantonese | Asian Fusion], [Upper West Side], 10024, false 
The West 79th Street Boat Basin Café, 3.5, 423, [Bars | American (Traditional)], , 10024, false 
Prohibition, 3.5, 205, [Bars | American (Traditional)], [Upper West Side], 10024, false 
Cilantro, 3.5, 196, [Mexican], [Upper West Side], 10024, false 
Cafe Lalo, 3.5, 783, [Restaurants | Coffee & Tea], [Upper West Side], 10024, false 
Cafe Frida, 3.5, 294, [Mexican], [Upper West Side], 10024, false 
The Meatball Shop, 3.5, 75, [American (Traditional) | Italian | Sandwiches], [Upper West Side], 10024, false 
Tessa, 3.5, 63, [Mediterranean | Desserts], [Upper West Side], 10024, false 
Hi-Life Restaurant, 3.5, 171, [Bars | American (Traditional) | Breakfast & Brunch], [Upper West Side], 10024, false 
Coppola's West, 3.5, 105, [Italian | Pizza], [Upper West Side], 10024, false 
Soup Stop, 3.5, 53, [Sandwiches], [Upper West Side], 10024, false 
Machiavelli, 3.5, 99, [Italian], [Upper West Side], 10024, false 
Island Burgers & Shakes, 3.5, 91, [Burgers], [Upper West Side], 10024, false 
Gazala's, 3.5, 180, [Middle Eastern], [Upper West Side], 10024, false 
Gastronomie 491, 3.5, 73, [Breakfast & Brunch | Mediterranean | Specialty Food], [Upper West Side], 10024, false 
La Mirabelle, 4.0, 52, [French], [Upper West Side], 10024, false 
French Roast, 3.0, 336, [French | Coffee & Tea], [Upper West Side], 10024, false 
Bella Luna, 3.5, 96, [Italian], [Upper West Side], 10024, false 
Tarallucci E Vino, 3.5, 49, [Italian | Wine Bars], [Upper West Side], 10024, false 
Andy's Deli, 4.0, 15, [Grocery | Bagels | Delis], [Upper West Side], 10024, false 
Savoury Indian Restaurant & Bar, 3.5, 26, [Indian], [Upper West Side], 10024, false 
Cafe Eighty Two, 3.5, 63, [Diners], [Upper West Side], 10024, false 
Stand-Up NY, 3.0, 150, [Comedy Clubs | Beer  Wine & Spirits | Italian], [Upper West Side], 10024, false 
Spice, 3.0, 148, [Thai], [Upper West Side], 10024, false 
Ocean Grill, 4.0, 350, [Seafood | Sushi Bars], [Upper West Side], 10024, false 
La Caridad 78, 3.5, 110, [Chinese | Cuban], [Upper West Side], 10024, false 
Artie's Delicatessen, 3.0, 262, [Delis | Diners], [Upper West Side], 10024, false 
Brother Jimmy's West, 3.0, 230, [Dive Bars | Barbeque], [Upper West Side], 10024, false 
Tangled Vine, 3.5, 174, [Mediterranean | Wine Bars], [Upper West Side], 10024, false 
Hale & Hearty Soups, 4.0, 52, [Soup], [Upper West Side], 10024, false 
FIKA, 4.0, 21, [Coffee & Tea | Scandinavian], [Upper West Side], 10024, false 
Lenny's Gourmet, 3.5, 53, [Delis | Breakfast & Brunch], [Upper West Side], 10024, false 
Blockheads, 3.5, 79, [Mexican], [Upper West Side], 10024, false 
Amsterdam Ale House, 3.0, 191, [American (Traditional) | Pubs | American (New)], [Upper West Side], 10024, false 
Barley & Grain, 3.0, 91, [Bars | American (New) | Comfort Food], [Upper West Side], 10024, false 
Mamajuana Cafe, 3.0, 172, [Caribbean], [Upper West Side], 10024, false 
The Parlour, 3.5, 98, [Pubs | American (Traditional)], [Upper West Side], 10024, false 
Harriet's Kitchen, 3.0, 74, [American (Traditional) | Burgers], [Upper West Side], 10024, false 
Big Daddys, 3.0, 205, [Diners | Breakfast & Brunch | American (Traditional)], [Upper West Side], 10024, false 
Canteen 82, 3.0, 101, [Asian Fusion | Chinese], [Upper West Side], 10024, false 
Pizza by La Grolla, 3.5, 92, [Pizza | Italian], [Upper West Side], 10024, false 
New Wave Cafe, 3.5, 42, [Diners | Cafes], [Upper West Side], 10024, false 
Primo Pizza 84, 4.0, 111, [Pizza | Vegetarian | Gluten-Free], [Upper West Side], 10024, false 
Cafe Con Leche, 3.0, 201, [Latin American | Cuban], [Upper West Side], 10024, false 
City Diner, 3.0, 137, [Diners], [Upper West Side], 10024, false 
Land, 4.0, 6, [Thai], [Upper West Side], 10024, false 
Firehouse, 3.0, 97, [Bars | American (Traditional) | Mexican], [Upper West Side], 10024, false 
Malaysia Grill, 3.5, 148, [Malaysian], [Manhattan Valley], 10024, false 
Hot & Crusty Bagel Cafe, 3.5, 51, [Bagels | Sandwiches], [Upper West Side], 10024, false 
Ouest, 4.0, 198, [French | Breakfast & Brunch], [Upper West Side], 10024, false 
Bocca Di Bacco, 3.5, 20, [Italian], [Upper West Side], 10024, false 
Spice, 3.0, 29, [Chinese], [Upper West Side], 10024, false 
Kitaro, 3.5, 76, [Sushi Bars | Japanese], [Upper West Side], 10024, false 
Bettola, 3.5, 87, [Italian | Pizza], [Upper West Side], 10024, false 
G-Free NYC, 4.5, 28, [Gluten-Free], [Upper West Side], 10024, false 
The Gin Mill, 3.0, 217, [American (Traditional) | Bars], [Upper West Side], 10024, false 
The Cottage, 3.0, 169, [Chinese], [Upper West Side], 10024, false 
Serafina Upper West, 2.5, 125, [Italian], [Upper West Side], 10024, false 
Buster's, 4.5, 104, [American (New)], [Manhattan Valley], 10025, false 
Doaba Deli, 4.5, 97, [Indian | Vegetarian], [Manhattan Valley], 10025, false 
Saiguette, 4.0, 182, [Vietnamese], [Manhattan Valley], 10025, false 
Vino Levantino, 4.5, 38, [Wine Bars | Middle Eastern], [Upper West Side], 10025, false 
Freda's Caribbean & Soul Cuisine, 4.0, 218, [Caribbean | Soul Food], [Manhattan Valley], 10025, false 
A Cafe New York, 4.0, 199, [French], [Manhattan Valley], 10025, false 
Tum & Yum, 4.0, 108, [Thai], [Manhattan Valley], 10025, false 
the 'dam, 4.0, 103, [American (New) | Pubs], [Manhattan Valley], 10025, false 
Thai Market, 4.0, 492, [Thai], [Manhattan Valley], 10025, false 
Arco Cafe, 4.5, 43, [Italian], [Manhattan Valley], 10025, false 
Pio Pio Peruvian Restaurant, 4.0, 386, [Latin American | Peruvian], [Upper West Side], 10025, false 
Flor de Mayo, 4.0, 263, [Chinese | Peruvian], [Manhattan Valley], 10025, false 
Gastronomia Culinaria, 4.0, 51, [Italian], [Manhattan Valley], 10025, false 
Buceo 95, 4.0, 279, [Tapas Bars | Spanish], [Upper West Side], 10025, false 
Mani Market Place, 4.5, 33, [Delis | Grocery | Sandwiches], [Upper West Side], 10025, false 
Roti Roll Bombay Frankie, 4.0, 218, [Indian], [Manhattan Valley], 10025, false 
Sura Thai Kitchen, 4.0, 231, [Thai], [Manhattan Valley], 10025, false 
Taqueria y Fonda La Mexicana, 4.0, 316, [Mexican], [Manhattan Valley], 10025, false 
Koko Wings, 4.0, 47, [Korean | Chicken Wings], [Manhattan Valley], 10025, false 
Curry Club, 4.0, 53, [Indian], [Manhattan Valley], 10025, false 
Awash Ethiopian Restaurant, 4.0, 249, [Ethiopian], [Manhattan Valley], 10025, false 
Buchetta Brick Oven Pizza, 4.0, 107, [Pizza | Italian], [Manhattan Valley], 10025, false 
Crepes on Columbus, 3.5, 337, [Creperies | French | Breakfast & Brunch], [Manhattan Valley], 10025, false 
Numero 28 West Village, 4.0, 74, [Pizza | Italian], [Upper West Side], 10025, false 
Awadh, 4.0, 62, [Indian], [Manhattan Valley], 10025, false 
Filicori Zecchini, 4.5, 27, [Cafes | Coffee & Tea], [Upper West Side], 10025, false 
Turkuaz Fine Turkish Cuisine, 4.0, 97, [Turkish | Middle Eastern], [Manhattan Valley], 10025, false 
Sun-Chan Japanese Restaurant, 3.5, 100, [Japanese | Sushi Bars], [Manhattan Valley], 10025, false 
Mila Cafe, 4.0, 57, [Greek | Breakfast & Brunch | Mediterranean], [Upper West Side], 10025, false 
Milano Market, 4.0, 111, [Grocery | Delis], [Morningside Heights], 10025, false 
El Malecon Restaurant II, 3.5, 147, [Latin American | Dominican], [Manhattan Valley], 10025, false 
