
Natureworks, 4.0, 135, [American (New) | Mediterranean], [Midtown East], 10016, false 
Wild Edibles, 4.0, 352, [Seafood | Seafood Markets], [Murray Hill | Midtown East], 10016, false 
Piccolo Cafe, 4.0, 179, [Sandwiches | Food Delivery Services | Italian], [Midtown East], 10016, false 
Rattle 'N' Hum, 4.0, 432, [Pubs | American (New)], [Midtown East], 10016, false 
Penelope, 3.5, 1419, [American (Traditional) | Breakfast & Brunch], [Kips Bay | Midtown East], 10016, false 
Vezzo Thin Crust Pizza, 4.0, 627, [Pizza], [Midtown East], 10016, false 
VinoTapa, 4.5, 23, [Tapas Bars], [Kips Bay | Midtown East], 10016, false 

Sushi Yasuda, 4.5, 1232, [Sushi Bars | Japanese], [Midtown East], 10017, false 
Sakagura, 4.5, 1027, [Japanese | Seafood], [Midtown East], 10017, false 
Num Pang Sandwich Shop, 4.0, 707, [Cambodian | Sandwiches], [Midtown East | Murray Hill], 10017, false 
The Sea Fire Grill, 4.0, 168, [Seafood | Bars], [Midtown East], 10017, false 
Cipriani Le Specialita, 4.5, 71, [Specialty Food | Italian], [Midtown East | Murray Hill], 10017, false 
BentOn Cafe, 4.5, 46, [Japanese | Food Delivery Services], [Midtown East], 10017, false 
Yogi Korean BBQ Tacos, 4.5, 43, [Street Vendors | Barbeque], [Midtown East], 10017, false 
Donburiya, 3.5, 473, [Japanese], [Midtown East], 10017, false 
Davio's Northern Italian Steakhouse, 4.0, 52, [Steakhouses | Italian | Gluten-Free], [Midtown East], 10017, false 
Udon West, 4.0, 286, [Japanese], [Midtown East], 10017, false 
Vitae, 4.0, 359, [American (New)], [Midtown East], 10017, false 

Chopita, 4.5, 30, [Middle Eastern | Mediterranean | Kosher], [Midtown East], 10017, false 
Soba Totto, 4.0, 382, [Japanese], [Midtown East], 10017, false 
Luke's Lobster, 4.5, 28, [Seafood], [Midtown East], 10017, false 
Avra Restaurant, 4.0, 411, [Seafood | Greek | Mediterranean], [Midtown East], 10017, false 
The Capital Grille, 4.0, 423, [Steakhouses | American (Traditional)], [Midtown East | Murray Hill], 10017, false 
Graso Grill, 4.5, 51, [Bagels | Sandwiches | Burgers], [Midtown East], 10017, false 
Caffe Linda, 4.0, 175, [Italian], [Midtown East], 10017, false 
Pampano, 4.0, 320, [Mexican | Latin American], [Midtown East], 10017, false 
Bukhara Grill, 4.0, 301, [Indian | Buffets], [Midtown East], 10017, false 

Nishida Sho-ten, 4.0, 31, [Ramen], [Midtown East], 10017, false 
Elite Food Bar, 4.0, 34, [Sandwiches], [Midtown East], 10017, false 
MASQ BAR, 4.0, 48, [Lounges | American (New)], [Midtown East], 10017, false 
La Bellezza, 4.0, 95, [Pizza], [Midtown East], 10017, false 
Katsu-Hama, 3.5, 505, [Japanese], [Midtown East], 10017, false 
Ristorante Grifone, 4.0, 61, [Italian], [Midtown East], 10017, false 
Lexington Brass, 3.5, 297, [American (Traditional) | Gluten-Free | Breakfast & Brunch], [Midtown East], 10017, false 
Roti Mediterranean Grill, 4.0, 33, [Mediterranean], [Midtown East], 10017, false 
Potbelly Sandwich Shop, 4.0, 121, [Sandwiches], [Midtown East], 10017, false 

Sergimmo Salumeria, 4.5, 242, [Italian], [Hell's Kitchen | Midtown West], 10018, false 
Go! Go! Curry!, 4.0, 843, [Japanese], [Midtown West], 10018, false 
The Picnic Basket, 4.5, 115, [Cafes | Sandwiches], [Midtown West], 10018, false 
Tavola, 4.0, 196, [Italian | Pizza], [Hell's Kitchen | Midtown West], 10018, false 
Capizzi, 4.0, 328, [Pizza], [Hell's Kitchen | Theater District | Midtown West], 10018, false 

District Tap House, 4.0, 89, [Sports Bars | Gastropubs | Pubs], [Midtown West], 10018, false 
Larb Ubol, 4.0, 214, [Thai], [Hell's Kitchen | Midtown West], 10018, false 

Ai Fiori, 4.0, 567, [Italian | French], [Midtown West], 10018, false 
Parker & Quinn, 4.0, 121, [American (New)], [Midtown West], 10018, false 

Totto Ramen, 4.0, 2654, [Ramen], [Hell's Kitchen | Theater District | Midtown West], 10019, false 
Rex, 4.5, 139, [Coffee & Tea | Sandwiches], [Hell's Kitchen | Midtown West], 10019, false 
Pure Thai Cookhouse, 4.0, 1068, [Thai], [Hell's Kitchen | Theater District | Midtown West], 10019, false 
Nook, 3.5, 607, [American (New) | Breakfast & Brunch], [Hell's Kitchen | Theater District | Midtown West], 10019, false 
The Halal Guys, 4.5, 5635, [Food Stands | Halal | Fast Food], [Theater District | Midtown West], 10019, false 
Empanada Mama, 4.0, 1277, [Latin American], [Hell's Kitchen | Theater District | Midtown West], 10019, false 
Reviver, 4.5, 55, [American (New) | Gluten-Free], [Hell's Kitchen | Midtown West], 10019, false 
Ippudo Westside, 4.0, 883, [Ramen], [Hell's Kitchen | Theater District | Midtown West], 10019, false 
American Retro, 4.0, 93, [American (New)], [Hell's Kitchen | Midtown West], 10019, false 
Ardesia, 4.0, 209, [Wine Bars | Tapas/Small Plates], [Hell's Kitchen | Midtown West], 10019, false 
Brickyard Gastropub, 4.0, 318, [Gastropubs | American (Traditional)], [Hell's Kitchen | Theater District | Midtown West], 10019, false 
The Three Monkeys, 4.0, 351, [Bars | American (Traditional) | Gastropubs], [Theater District | Midtown West], 10019, false 
Yakitori Totto, 4.0, 793, [Japanese], [Midtown West], 10019, false 

Merilu Pizza Al Metro, 4.0, 295, [Italian | Pizza], [Hell's Kitchen | Theater District | Midtown West], 10019, false 
Kilo, 4.0, 165, [Tapas Bars | Wine Bars | Modern European], [Hell's Kitchen | Midtown West], 10019, false 
Noodies, 4.0, 222, [Thai], [Hell's Kitchen | Midtown West], 10019, false 
Il Baretto, 4.0, 58, [Italian], [Hell's Kitchen | Midtown West], 10019, false 
Cafe57, 4.5, 17, [American (New) | Breakfast & Brunch], [Hell's Kitchen | Midtown West], 10019, false 
Briciola, 4.0, 207, [Italian | Wine Bars], [Hell's Kitchen | Theater District | Midtown West], 10019, false 
Burrito Box, 4.0, 438, [Mexican], [Hell's Kitchen | Midtown West], 10019, false 
Basso56, 4.0, 359, [Italian], [Midtown West], 10019, false 
BarBacon, 4.0, 248, [Gastropubs], [Hell's Kitchen | Midtown West], 10019, false 
Gordon Ramsay at The London, 4.0, 302, [American (New)], [Midtown West], 10019, false 
Taboon, 4.0, 291, [Middle Eastern], [Hell's Kitchen | Midtown West], 10019, false 
Totto Ramen, 4.0, 259, [Japanese], [Hell's Kitchen | Midtown West], 10019, false 
Mooncake Foods, 4.0, 139, [Asian Fusion], [Hell's Kitchen | Theater District | Midtown West], 10019, false 

Sake Bar Hagi, 4.0, 1048, [Japanese], [Theater District | Midtown West], 10019, false 
La Bergamote, 4.0, 136, [Bakeries | French], [Hell's Kitchen | Midtown West], 10019, false 
Ponche Taqueria & Cantina, 4.0, 237, [Mexican], [Hell's Kitchen | Midtown West], 10019, false 
Hibernia, 4.0, 90, [Bars | American (Traditional)], [Hell's Kitchen | Midtown West], 10019, false 
Azuri Cafe, 4.0, 158, [Middle Eastern], [Hell's Kitchen | Midtown West], 10019, false 
Danji, 4.0, 493, [Korean], [Hell's Kitchen | Theater District | Midtown West], 10019, false 
Victor's Cafe, 4.0, 683, [Cuban | Tapas Bars], [Theater District | Midtown West], 10019, false 
Wondee Siam, 4.0, 613, [Thai], [Hell's Kitchen | Theater District | Midtown West], 10019, false 
Ivy, 4.0, 140, [American (New) | Lounges | Cocktail Bars], [Hell's Kitchen | Midtown West], 10019, false 
Toloache, 4.0, 853, [Mexican], [Theater District | Midtown West], 10019, false 
Alfie's, 4.0, 155, [American (New) | Gastropubs], [Hell's Kitchen | Theater District | Midtown West], 10019, false 
Lillie's Victorian Bar & Restaurant, 4.0, 357, [Lounges | American (Traditional)], [Theater District | Midtown West], 10019, false 
The Original Soupman, 4.0, 228, [Soup | Seafood], [Hell's Kitchen | Midtown West], 10019, false 
Cielo At the Mayfair, 4.0, 79, [Italian | Bars], [Theater District | Midtown West], 10019, false 

The Capital Grille, 4.0, 367, [Steakhouses | American (Traditional)], [Theater District | Midtown West], 10020, false 

Del Frisco's Grille, 4.0, 236, [Steakhouses], [Midtown West], 10020, false 


Up Thai, 4.5, 260, [Thai], [Upper East Side | Yorkville], 10021, false 
Ladurée, 4.5, 1267, [Desserts | French], [Upper East Side], 10021, false 
Hospoda Bohemian Beer Hall, 4.0, 148, [American (New)], [Upper East Side | Yorkville], 10021, false 
Via Quadronno, 4.0, 282, [Sandwiches | Italian], [Upper East Side], 10021, false 
Joe, 4.0, 128, [Cafes | Coffee & Tea], [Upper East Side], 10021, false 
The Candle Cafe, 4.0, 513, [Vegan], [Upper East Side | Yorkville], 10021, false 

Maison Kayser, 4.0, 326, [Breakfast & Brunch | Bakeries | French], [Upper East Side | Yorkville], 10021, false 
Uskudar Turkish Restaurant, 4.0, 125, [Turkish | Mediterranean], [Upper East Side | Yorkville], 10021, false 
B Cafe, 4.0, 241, [Bars | Belgian], [Upper East Side | Yorkville], 10021, false 
Jones Wood Foundry, 4.0, 286, [British | Pubs | Gastropubs], [Upper East Side | Yorkville], 10021, false 
Cabana Restaurant, 4.0, 283, [Latin American | Cuban | Caribbean], [Upper East Side], 10021, false 

Wajima Japanese Restaurant, 4.0, 138, [Japanese], [Upper East Side], 10021, false 
Vivolo Restaurant, 4.0, 81, [Italian], [Upper East Side], 10021, false 
Good Health, 4.0, 148, [Vegetarian | American (New)], [Upper East Side | Yorkville], 10021, false 
Two Lizards Mexican Bar & Grill, 4.0, 124, [Mexican], [Upper East Side | Yorkville], 10021, false 
Persepolis, 4.0, 210, [Middle Eastern | Persian/Iranian], [Upper East Side | Yorkville], 10021, false 
JG Melon, 3.5, 658, [Burgers | American (Traditional)], [Upper East Side | Yorkville], 10021, false 
Alice's Tea Cup Chapter II, 4.0, 809, [Coffee & Tea | Breakfast & Brunch | American (New)], [Upper East Side], 10021, false 

Little Collins, 4.5, 166, [Cafes], [Midtown East], 10022, false 
Club A Steakhouse, 4.5, 1517, [Steakhouses | Beer  Wine & Spirits], [Midtown East], 10022, false 
The Jeffrey Craft Beer & Bites, 4.5, 190, [Bars | Cafes], [Upper East Side], 10022, false 
Nerai, 4.5, 62, [Greek | Mediterranean | Bars], [Midtown East], 10022, false 
Sukhumvit 51, 4.5, 53, [Thai], [Midtown East], 10022, false 
My Pie, 4.5, 66, [Italian], [Midtown East], 10022, false 
Rouge Tomate, 4.0, 537, [American (New)], [Upper East Side], 10022, false 
Hillstone, 4.0, 501, [American (Traditional)], [Midtown East], 10022, false 
Omar's Kitchen & Bakery, 4.0, 174, [Halal | Middle Eastern | Mediterranean], [Midtown East], 10022, false 
Sofia Wine Bar & Cafe, 4.0, 333, [Italian | Wine Bars], [Midtown East], 10022, false 

Melt Shop, 4.0, 309, [American (Traditional) | Sandwiches], [Midtown East], 10022, false 
Pierre Loti Midtown, 4.0, 96, [Wine Bars | Tapas/Small Plates | Turkish], [Midtown East], 10022, false 
King of Falafel & Shawarma, 4.5, 73, [Falafel], [Midtown East], 10022, false 
Ze Café, 4.0, 247, [French | Italian | American (New)], [Midtown East], 10022, false 
Matisse, 4.0, 194, [French], [Midtown East], 10022, false 
BXL East, 4.0, 221, [Belgian | Pubs], [Midtown East], 10022, false 

Mysttik Masaala, 4.0, 66, [Food Trucks | Indian], [Midtown East], 10022, false 
Fusia Asian Cuisine, 4.0, 155, [Asian Fusion], [Midtown East], 10022, false 
Amali, 4.0, 132, [Mediterranean], [Upper East Side], 10022, false 
Session House, 4.0, 127, [Irish | Pubs], [Midtown East], 10022, false 

Sushi Yasaka, 4.0, 625, [Japanese | Sushi Bars], [Upper West Side], 10023, false 
Shalel Lounge, 4.0, 338, [Lounges | Moroccan], [Upper West Side], 10023, false 
Riposo, 4.0, 133, [Wine Bars | Tapas/Small Plates], [Upper West Side], 10023, false 
Hummus Place, 4.0, 336, [Vegetarian | Middle Eastern], [Upper West Side], 10023, false 
Telepan, 4.0, 384, [American (New)], [Upper West Side], 10023, false 
Pasha Restaurant, 4.0, 209, [Turkish], [Upper West Side], 10023, false 
The Casbah - Halal Cart, 4.5, 48, [Halal | Street Vendors], [Upper West Side], 10023, false 
Salumeria Rosi Parmacotto, 4.0, 251, [Italian | Meat Shops], [Upper West Side], 10023, false 
Gray's Papaya, 4.0, 901, [Hot Dogs], [Upper West Side], 10023, false 
Boulud Sud, 4.0, 290, [Mediterranean], [Upper West Side], 10023, false 
Freddie & Pepper's, 4.0, 153, [Pizza], [Upper West Side], 10023, false 
Piccolo Cafe, 3.5, 166, [Italian | Cafes | Wine Bars], [Upper West Side], 10023, false 
Blossom Du Jour II, 4.0, 76, [Fast Food | Sandwiches | Vegetarian], [Upper West Side], 10023, false 

Atlantic Grill, 4.0, 239, [American (New) | Seafood | Sushi Bars], [Upper West Side], 10023, false 
The Smith, 3.5, 434, [American (New) | American (Traditional) | Breakfast & Brunch], [Upper West Side], 10023, false 
La Boite En Bois, 4.0, 112, [French], [Upper West Side], 10023, false 
Bar Rique, 4.0, 39, [Tapas/Small Plates | Tapas Bars | Wine Bars], [Upper West Side], 10023, false 
Cafe Luxembourg, 3.5, 238, [Cafes], [Upper West Side], 10023, false 
Soomsoom Vegetarian Bar, 4.0, 173, [Kosher | Vegetarian], [Upper West Side], 10023, false 
Cafe Ronda, 3.5, 270, [Tapas Bars | Spanish], [Upper West Side], 10023, false 
Nanoosh, 3.5, 252, [Middle Eastern | Mediterranean], [Upper West Side], 10023, false 
Paris Baguette, 4.0, 39, [Bakeries | Shaved Ice | Sandwiches], [Upper West Side], 10023, false 
The Leopard at des Artistes, 4.0, 88, [Italian], [Upper West Side], 10023, false 
Patsy's Pizzeria, 3.5, 254, [Pizza | Italian], [Upper West Side], 10023, false 
Pappardella, 3.5, 260, [Italian | Gluten-Free | Wine Bars], [Upper West Side], 10023, false 

Josie's, 3.5, 288, [American (New) | French], [Upper West Side], 10023, false 
La Traviata, 3.5, 68, [Pizza], [Upper West Side], 10023, false 
Rosa Mexicano, 3.5, 602, [Mexican], [Upper West Side], 10023, false 
Simit And Smith, 4.0, 40, [Bakeries | Coffee & Tea | Breakfast & Brunch], [Upper West Side], 10023, false 
Cafe Tallulah, 3.5, 105, [Cafes | American (Traditional) | French], [Upper West Side], 10023, false 
Amber, 3.5, 230, [Asian Fusion], [Upper West Side], 10023, false 
Épicerie Boulud, 3.5, 188, [Bakeries | French], [Upper West Side], 10023, false 
Nick & Toni's Cafe, 3.5, 86, [Italian], [Upper West Side], 10023, false 
Bistro Cassis Restaurant, 3.5, 135, [French], [Upper West Side], 10023, false 
Cafe Fiorello, 3.5, 354, [Italian | American (Traditional)], [Upper West Side], 10023, false 

Jacob's Pickles, 4.0, 863, [Bars | Comfort Food], [Upper West Side], 10024, false 
Shake Shack, 4.0, 1787, [Burgers | American (New)], [Upper West Side], 10024, false 
Anthi's Greek Food, 4.0, 84, [Greek | Ethnic Food], [Upper West Side], 10024, false 
Bustan, 4.0, 114, [Mediterranean], [Upper West Side], 10024, false 
Kefi, 4.0, 892, [Greek | Mediterranean | Tapas/Small Plates], [Upper West Side], 10024, false 
Calle Ocho, 4.0, 1525, [Cuban | Latin American], [Upper West Side], 10024, false 
Luke's Lobster, 4.0, 346, [Seafood], [Upper West Side], 10024, false 
Flor De Mayo, 4.0, 662, [Latin American | Peruvian], [Upper West Side], 10024, false 
The Mermaid Inn, 4.0, 534, [Seafood], [Upper West Side], 10024, false 
Grill 212, 4.5, 63, [Kosher | Middle Eastern | Barbeque], [Upper West Side], 10024, false 
Celeste, 4.0, 554, [Italian | Pizza], [Upper West Side], 10024, false 
Land, 4.0, 624, [Thai], [Upper West Side], 10024, false 
Carmine's, 4.0, 459, [Italian], [Upper West Side], 10024, false 
Bodrum Mediterranean, 4.0, 161, [Turkish | Mediterranean], [Upper West Side], 10024, false 
Peacefood Cafe, 4.0, 617, [Vegan], [Upper West Side], 10024, false 

Oaxaca, 4.0, 103, [Mexican], [Upper West Side], 10024, false 
Isabella's, 3.5, 534, [American (New) | American (Traditional)], [Upper West Side], 10024, false 
Polpette, 4.0, 43, [Italian], [Upper West Side], 10024, false 
Burke & Wills, 4.0, 95, [Australian], [Upper West Side], 10024, false 
Fishtag, 4.0, 249, [Seafood | Mediterranean | Breakfast & Brunch], [Upper West Side], 10024, false 
B Cafe West, 4.0, 196, [Belgian | Bars], [Upper West Side], 10024, false 
Candle Cafe West, 4.0, 169, [Vegan | Vegetarian | Kosher], [Upper West Side], 10024, false 
Good Enough To Eat, 3.5, 858, [Breakfast & Brunch | American (Traditional) | Comfort Food], [Upper West Side], 10024, false 
Osteria Cotta, 3.5, 296, [Italian | Wine Bars], [Upper West Side], 10024, false 
Vai Restaurant, 4.0, 159, [Italian], [Upper West Side], 10024, false 
Spiga, 4.0, 144, [Italian | American (New)], [Upper West Side], 10024, false 
Chirping Chicken, 3.5, 251, [American (Traditional)], [Upper West Side], 10024, false 
Zabar's, 4.0, 593, [Delis | Kosher], [Upper West Side], 10024, false 

Tolani Eatery & Wine, 3.5, 271, [Wine Bars | South African], [Upper West Side], 10024, false 
Swagat, 4.0, 216, [Indian], [Upper West Side], 10024, false 
Sarabeth's West, 3.5, 578, [Breakfast & Brunch | American (Traditional)], [Upper West Side], 10024, false 
Fred's Restaurant, 3.5, 425, [Breakfast & Brunch | American (Traditional) | Bars], [Upper West Side], 10024, false 
Caffe Storico, 4.0, 90, [Italian], [Upper West Side], 10024, false 
The Great Burrito, 4.0, 148, [Mexican | American (New)], [Upper West Side], 10024, false 
Momofuku Milk Bar, 3.5, 196, [Bakeries | Cafes], [Upper West Side], 10024, false 
Momoya, 4.0, 218, [Sushi Bars | Japanese], [Upper West Side], 10024, false 

Buster's, 4.5, 106, [American (New)], [Manhattan Valley], 10025, false 
Doaba Deli, 4.5, 98, [Indian | Vegetarian], [Manhattan Valley], 10025, false 
Saiguette, 4.0, 179, [Vietnamese], [Manhattan Valley], 10025, false 
Vino Levantino, 4.5, 33, [Wine Bars | Middle Eastern], [Upper West Side], 10025, false 
Freda's Caribbean & Soul Cuisine, 4.0, 214, [Caribbean | Soul Food], [Manhattan Valley], 10025, false 
A Cafe New York, 4.0, 198, [French], [Manhattan Valley], 10025, false 
Tum & Yum, 4.0, 104, [Thai], [Manhattan Valley], 10025, false 
the 'dam, 4.0, 103, [American (New) | Pubs], [Manhattan Valley], 10025, false 
Thai Market, 4.0, 487, [Thai], [Manhattan Valley], 10025, false 
Pio Pio Peruvian Restaurant, 4.0, 381, [Latin American | Peruvian], [Upper West Side], 10025, false 
Flor de Mayo, 4.0, 260, [Chinese | Peruvian], [Manhattan Valley], 10025, false 
Arco Cafe, 4.5, 38, [Italian], [Manhattan Valley], 10025, false 
Gastronomia Culinaria, 4.0, 50, [Italian], [Manhattan Valley], 10025, false 
Buceo 95, 4.0, 277, [Tapas Bars | Spanish], [Upper West Side], 10025, false 
Roti Roll Bombay Frankie, 4.0, 217, [Indian], [Manhattan Valley], 10025, false 

Mani Market Place, 4.5, 30, [Delis | Grocery | Sandwiches], [Upper West Side], 10025, false 
Sura Thai Kitchen, 4.0, 227, [Thai], [Manhattan Valley], 10025, false 
Curry Club, 4.0, 52, [Indian], [Manhattan Valley], 10025, false 
Taqueria y Fonda La Mexicana, 4.0, 315, [Mexican], [Manhattan Valley], 10025, false 
Awash Ethiopian Restaurant, 4.0, 247, [Ethiopian], [Manhattan Valley], 10025, false 
Buchetta Brick Oven Pizza, 4.0, 106, [Pizza | Italian], [Manhattan Valley], 10025, false 
Numero 28 West Village, 4.0, 73, [Pizza | Italian], [Upper West Side], 10025, false 
Crepes on Columbus, 3.5, 333, [Creperies | French | Breakfast & Brunch], [Manhattan Valley], 10025, false 
Koko Wings, 4.0, 44, [Korean | Chicken Wings], [Manhattan Valley], 10025, false 

Milano Market, 4.0, 111, [Grocery | Delis], [Morningside Heights], 10025, false 
Sun-Chan Japanese Restaurant, 3.5, 97, [Japanese | Sushi Bars], [Manhattan Valley], 10025, false 
Turkuaz Fine Turkish Cuisine, 4.0, 96, [Turkish | Middle Eastern], [Manhattan Valley], 10025, false 
Mila Cafe, 4.0, 56, [Greek | Breakfast & Brunch | Mediterranean], [Upper West Side], 10025, false 
Community Food & Juice, 3.5, 528, [American (New) | Breakfast & Brunch], [Morningside Heights], 10025, false 
El Malecon Restaurant II, 3.5, 147, [Latin American | Dominican], [Manhattan Valley], 10025, false 
Broadway Restaurant, 3.5, 76, [Diners | Italian], [Manhattan Valley], 10025, false 
Tatz Gourmet Sweetz, 5.0, 16, [Bakeries | Gluten-Free | Desserts], [Manhattan Valley], 10025, false 

Amy Ruth's, 4.0, 1067, [Southern | Soul Food], [Harlem], 10026, false 
Seasoned Vegan, 4.5, 121, [Vegan], [Harlem], 10026, false 
Lido, 4.0, 337, [Italian], [Harlem], 10026, false 
The Cecil, 4.0, 179, [Asian Fusion | American (Traditional)], [Harlem], 10026, false 
Zoma, 4.0, 276, [Ethiopian], [Harlem], 10026, false 
67 Orange Street, 4.0, 184, [Lounges | American (New) | Cocktail Bars], [Harlem], 10026, false 
Maharaja Palace, 4.0, 67, [Indian], [Harlem], 10026, false 
Melba's, 3.5, 368, [Southern | American (Traditional) | Soul Food], [Harlem], 10026, false 
Harlem Tavern, 3.5, 521, [Pubs | American (New)], [Harlem], 10026, false 
Cedric French Bistro and Bar, 3.5, 129, [French], [Harlem], 10026, false 
Lolita's Restaurant, 3.5, 150, [Mexican], [Harlem], 10026, false 

Bier International, 3.5, 250, [German | Bars], [Harlem], 10026, false 
Minton's, 4.0, 31, [Jazz & Blues | American (Traditional)], [Harlem], 10026, false 
Silvana, 3.5, 72, [Middle Eastern], [Harlem], 10026, false 
Cantina 1838, 3.5, 79, [Mexican | Latin American], [Harlem], 10026, false 
5 & Diamond, 3.5, 163, [American (New)], [Harlem], 10026, false 

Il Caffe Latte, 3.5, 158, [Coffee & Tea | Italian | Sandwiches], [Harlem], 10026, false 
La Savane, 4.0, 11, [African], [Harlem], 10026, false 
Harlem Food Bar, 3.0, 76, [American (New)], [Harlem], 10026, false 
Destiny Sandwich & Juice Bar, 3.5, 39, [Sandwiches | Juice Bars & Smoothies | Bagels], [Harlem], 10026, false 
Patisserie Des Ambassades, 3.0, 145, [Bakeries | Breakfast & Brunch], [Harlem], 10026, false 

Flat Top, 4.0, 140, [American (New) | Cafes], [Morningside Heights], 10027, false 
Jin Ramen, 4.0, 546, [Ramen], [Harlem], 10027, false 
Pisticci, 4.0, 386, [Italian], [Harlem], 10027, false 
Dinosaur Bar-B-Que, 4.0, 1807, [Barbeque], [Harlem], 10027, false 
Max Soha, 4.0, 249, [Italian], [Morningside Heights], 10027, false 
Vinateria, 4.0, 130, [American (New) | Italian], [Harlem], 10027, false 
Sushi Sushi, 4.0, 96, [Sushi Bars | Japanese], [Harlem], 10027, false 
Bettolona, 4.0, 159, [Pizza | Italian], [Harlem], 10027, false 

Chapati House, 4.0, 41, [Indian], [Harlem], 10027, false 
Toast, 3.5, 188, [Bars | American (New)], [Harlem], 10027, false 
Maison Harlem, 3.5, 201, [French], [Harlem], 10027, false 
Custom Fuel Pizza, 4.0, 70, [Pizza], [Harlem], 10027, false 
BLVD Bistro, 4.0, 68, [American (Traditional) | Soul Food], [Harlem], 10027, false 
Brownie's Cafe, 4.0, 25, [Sandwiches], [Morningside Heights], 10027, false 
Jacob Restaurant, 4.0, 143, [Soul Food | Buffets], [Harlem], 10027, false 
Falafel On Broadway, 3.5, 87, [Middle Eastern | Fast Food], [Harlem], 10027, false 

Savann, 4.0, 46, [Turkish], [Harlem], 10027, false 
Kitchenette Uptown, 3.5, 445, [Desserts | Breakfast & Brunch | Comfort Food], [Morningside Heights], 10027, false 
Kissaten Jin, 3.5, 26, [Japanese | Cafes], [Harlem], 10027, false 
Harlem's Floridita, 3.5, 67, [Cuban | Bars | Music Venues], [Harlem], 10027, false 
Olive Tree Deli, 4.0, 23, [Delis], [Morningside Heights], 10027, false 
9A NYC Kitchen and Lounge, 3.5, 97, [Lounges | American (New)], [Harlem], 10027, false 

Bondurants, 4.5, 107, [Cocktail Bars | American (New) | Gastropubs], [Upper East Side | Yorkville], 10028, false 
Luke's Lobster, 4.0, 778, [Seafood], [Upper East Side | Yorkville], 10028, false 
Abaleh, 4.5, 43, [Mediterranean], [Upper East Side | Yorkville], 10028, false 
The Gilroy, 4.0, 37, [Cocktail Bars | American (New)], [Upper East Side | Yorkville], 10028, false 
The Simone, 5.0, 17, [French], [Upper East Side], 10028, false 
Ryan's Daughter, 4.0, 139, [Pubs | American (New)], [Upper East Side | Yorkville], 10028, false 
Café Sabarsky, 4.0, 238, [German | Austrian | Cafes], [Upper East Side], 10028, false 
Beyoglu, 4.0, 610, [Turkish | Mediterranean], [Upper East Side | Yorkville], 10028, false 
The Penrose, 4.0, 336, [Gastropubs | Irish], [Upper East Side | Yorkville], 10028, false 

Francela, 4.5, 28, [Mediterranean], [Upper East Side | Yorkville], 10028, false 
Brasserie Magritte, 4.0, 91, [Brasseries], [Upper East Side | Yorkville], 10028, false 
Toloache 82, 4.0, 156, [Mexican | American (New)], [Upper East Side], 10028, false 
Flex Mussels, 4.0, 529, [Seafood | Desserts | Belgian], [Upper East Side | Yorkville], 10028, false 
Mei-Jin Ramen, 4.0, 47, [Ramen], [Upper East Side | Yorkville], 10028, false 

Heidelberg Restaurant, 4.0, 355, [German | Bars], [Upper East Side | Yorkville], 10028, false 
Hummus Kitchen, 4.0, 230, [Mediterranean | Vegetarian | Kosher], [Upper East Side | Yorkville], 10028, false 
Om Restaurant, 4.0, 250, [Indian], [Upper East Side | Yorkville], 10028, false 
The Supply House, 4.0, 84, [Bars | American (Traditional)], [Upper East Side | Yorkville], 10028, false 
Amura Japanese, 4.0, 123, [Japanese], [Upper East Side | Yorkville], 10028, false 
Poke, 4.0, 265, [Sushi Bars | Japanese], [Upper East Side | Yorkville], 10028, false 
Wa Jeal Sichuan Chili House, 4.0, 262, [Chinese], [Upper East Side | Yorkville], 10028, false 

Café Ollin, 4.5, 221, [Mexican | Latin American], [East Harlem], 10029, false 
Cascalote Latin Bistro, 4.5, 60, [Latin American], [East Harlem], 10029, false 
Damore Winebar & Caffe, 4.5, 59, [Cafes | Wine Bars], [East Harlem], 10029, false 
Rao's, 4.5, 72, [Italian], [East Harlem], 10029, false 
Joy Burger Bar, 4.0, 314, [Burgers | Sandwiches], [East Harlem], 10029, false 
Earl's Beer & Cheese, 4.0, 293, [Bars | Comfort Food | Beer  Wine & Spirits], [East Harlem], 10029, false 
Absolute Thai, 4.0, 35, [Thai], [East Harlem], 10029, false 
Ricardo Steak House, 4.0, 330, [Steakhouses], [East Harlem], 10029, false 
Taco Mix, 4.0, 127, [Mexican], [East Harlem], 10029, false 
Milk Burger, 4.0, 197, [Burgers | Sandwiches], [East Harlem], 10029, false 
Da Capo Aperitivo E Caffè, 5.0, 22, [Coffee & Tea | Cafes], [East Harlem], 10029, false 
Dave's Gourmet, 4.5, 30, [Delis | Grocery], [East Harlem], 10029, false 

El Caribeno, 4.5, 18, [Latin American], [East Harlem], 10029, false 
Lupita's Restaurant, 4.5, 19, [Mexican], [East Harlem], 10029, false 
Moustache Pitza, 4.0, 89, [Middle Eastern], [East Harlem], 10029, false 
The Lexington Social, 4.0, 102, [Mediterranean | Tapas Bars | Wine Bars], [East Harlem], 10029, false 
Amor Cubano, 3.5, 241, [Cuban], [East Harlem], 10029, false 
La Tropezienne Bakery, 4.5, 39, [Bakeries | French], [East Harlem], 10029, false 
Gong Modern Thai Dining, 4.0, 136, [Thai], [East Harlem], 10029, false 
Cuchifritos, 4.0, 61, [Latin American], [East Harlem], 10029, false 
